200082_s_at	201254_x_at	208703_s_at	209109_s_at	212146_at	213521_at	217092_x_at	35685_at	43544_at	characteristics_ch1.14
0.131350112573196	0.279429301281954	1.3523645219789	0.900213220653939	-0.765308968182743	-1.1222713556058	-0.114705552040596	-0.354689657391103	-0.236528418379157	0
0.226680531216871	0.424480735006133	-0.478129991819237	-0.279198177661122	-0.315487770272994	-1.55760426523683	0.914793298507073	-0.518700991381355	-0.920094511121563	0
-0.627256458030119	-1.6823831762044	-0.946382706969975	-1.46471668791012	0.0693764688142279	0.188187135618151	-0.99826532432749	-1.75925446658048	1.11440412383879	0
-0.387084742239275	0.337058020380658	-0.458468794535374	0.267213088334668	-0.608831809453144	-0.105326465970648	0.607665859595026	-1.71927485848054	0.357711956445044	0
0.59566821977858	-1.46212508849325	3.11596862595987	-1.977539489764	-0.0556682868901614	-0.424183879050408	0.938190846100456	-0.580035461164935	-1.3931769334459	0
0.918415639772376	0.561757124522811	-0.652012509197602	0.279420797254893	1.04732634723354	-0.656536645928039	1.65858937760403	-0.550935430544756	-1.72444481757725	0
-0.751180909238563	1.23611567320991	-0.578242003426467	0.497872204161879	-0.100342638898093	0.0838746272418649	-0.246648667309843	1.1277175065762	0.443785717335134	0
-0.313973213300153	0.0919073824831121	-0.0497289093865282	0.721848286682245	-0.982575484005208	0.531560483138271	-0.831553574950375	-0.571926882542235	1.45209859676018	0
-1.43323262087579	-0.446317685327643	1.05721237483945	0.906706017489191	-0.650470243167026	-0.0325980341140334	0.64046837000966	-1.7060876294936	0.383779162847413	0
0.229736348218293	0.858080680427819	-0.503771580201556	1.57792934771377	0.22102622513953	-0.810053970103152	1.51905202511418	-1.31798879776789	0.103962651669448	0
0.554919564372645	0.351912567251688	0.438850520022083	0.023527986161476	0.158888035021931	-0.351812681811525	-0.728815166430316	-0.0770491997772021	-1.87030389677679	0
0.00709793606315117	0.105076955472972	-0.0995937279083475	-0.880345427894381	0.297755197264576	0.831589363707519	-0.290254723379057	0.349480206261138	0.430820847703897	0
1.17957948974691	-0.265049109518037	1.4957708604719	0.675198655477001	-0.94364306824806	-2.20370276413143	1.67555141723244	0.124379704025474	-1.07156182004396	0
0.774854242789569	1.07121681458309	0.264847600964522	1.23863347970129	-0.365173266645251	-0.532533705646085	0.419130812866882	-0.139523867451147	0.16228523369347	0
0.446305199213361	0.50802735661426	0.191229251161602	0.733297655695162	-0.796043986950587	0.0304453703286453	0.910580658910051	0.261362442606723	0.0379268743429479	0
1.16618703958415	-0.860442467518103	-1.21102030545816	1.0444502528177	-0.0548330961627726	-1.86315327120858	0.378278005612076	1.00832833942673	-1.5641602803851	0
-1.11236297828576	-0.974021462740848	0.817968945898308	-1.66356201133727	-0.292591016481679	0.324792519358803	-0.488897402564518	0.0563630386374141	0.87073287875666	0
-0.168790904690506	1.19512770391442	-1.79588535464729	-0.412809330195842	-0.966464654873911	-1.58215422202174	0.288441016996593	0.0764414237983845	-2.38614933922842	0
0.0922577985564377	-0.537244231299049	2.25216860965204	-0.0760946844451751	-1.20420587137827	0.194985934136478	0.617675523689623	-0.000896700039976105	1.82862753670158	0
0.0233823405765313	1.3602322860965	0.321032846096367	-1.24648678922349	-2.39573907451226	-1.32985018526359	1.62226000613143	-1.58589896103455	0.997593569638062	0
-0.321043665246199	-1.62475119165244	0.594752171243805	0.332978878955926	0.453998502590507	-0.827274946833897	-0.60484464895495	-0.859097759175982	-1.15479602532562	0
-2.99819179554958	-2.53431380761296	-1.51115919906887	-1.09292035201449	1.42415605152329	0.898417753980874	-3.76343925323479	1.25894928687378	1.60588136782017	1
-0.72821799452497	-0.636305021336345	0.524892735403433	0.358530503667808	-0.748058103708564	-0.405641701273151	-0.987708388689411	0.151976127069113	0.533409996697793	0
0.327035333031727	0.257700975302652	-0.053380652623639	1.32862184571234	-0.639550124406438	1.37219307775287	-0.679331008597815	-0.842022046546999	0.962896004359233	0
0.688325905726081	0.327731885875561	0.0299227553298783	-0.543886168091878	1.15277335251979	0.940208533864181	0.174071399067917	-0.0117353939300372	-1.3173444744779	0
1.18344133384146	1.07724157584426	1.08323104540386	2.29844868088198	-0.679931596075605	0.585312952324672	0.264719160340404	1.06636940892938	0.513704941363637	0
-0.188600570556254	-0.219205411227767	1.15137045725574	-0.82138906056452	2.73287486561696	0.454352442583178	-0.00054538371498495	-0.0750777022297208	-0.370397785471085	0
0.561389924719137	-1.11906636555851	1.2977815453471	0.00196090343679066	1.40105050005013	0.486211533054592	0.555414940070498	0.132152128688466	-0.338552663345053	0
1.68929640866474	1.50239705914053	-1.19587880197791	-0.632060772675143	2.12337355253808	-1.34371996105661	0.882375905104516	-0.875850945708487	-1.49803429024804	0
-0.138757538030867	0.496474182987156	0.708841362400614	0.128754814742926	1.47274744804267	0.240544688678186	-0.650700599147353	0.750707212899797	0.0616270684302686	0
-0.46067900169022	-1.37757923818814	0.418337249316228	0.552337166576806	0.0972133757580382	0.3931263983783	-0.0130616866074895	-0.0124531280602293	-0.0863949702985402	0
0.518945069441396	0.711118956547657	1.65842294430077	0.501777263787659	-0.196606722136722	1.3710930219459	0.701424960938768	0.0270722179319931	0.114652869720255	0
-1.36716275720082	-1.48717111498276	0.516014765432052	-1.54300029896009	-1.39544366818172	-0.24658157013251	-2.17928407159165	1.2425685952696	-0.486007650121801	0
0.505446329991632	0.275184212046446	-1.80513908370539	-0.144091193144287	-0.656817692695168	0.630440757168805	0.886777724988169	-0.711712418328082	-0.992855438682558	0
0.662039236433405	0.696414620526497	-0.943450727617279	-1.47471192060593	-0.948462118745085	1.59613381994165	-0.411664550546048	1.53019373401107	-0.883075039932966	0
-0.789814850705105	-0.129441366616245	-0.676974026556777	-0.645045063356117	0.380130058706761	2.22875096481011	0.0673264223344923	0.713957408385705	0.983539702507979	0
-0.144328868158099	0.357783852209729	0.649126098806229	-1.41081852594138	-0.0440424319649334	0.11745751650358	-0.434609416739273	1.89324001049633	0.501768927357541	0
1.17833059062459	1.46338468906617	-0.235179249635204	0.110321421841394	1.44880670584212	1.41467281011322	1.4640917736275	0.743121035700965	-0.91071237882381	0
-2.0270155083748	-2.20587125346142	1.12807074768852	3.05225679059987	-0.914975146530502	-0.496404810934217	-0.372358967778358	1.59284556390702	-0.349373904763571	0
1.69285488541929	0.510038875821244	0.294114470676435	-0.629009171192469	-1.58365807455202	-1.5425068498448	0.958588534862924	-2.2143069903622	0.864211781307946	0
-1.79931064020571	-0.501343838179652	-0.163091721182043	1.35141634457566	1.60372205791151	-0.158704689367048	-0.857836121914934	1.2737128053745	0.379872088980744	0
-0.627026164574943	1.58887279232116	-1.05143118742418	-0.776095841461524	-2.21844061094891	-0.306143354650041	0.218876723025619	0.581185679542971	-0.160444652296041	0
0.208161837316215	-0.416690227917032	-1.01595503111381	-0.347493070962938	-0.166857228427195	0.698896549589589	-0.42168097107946	-0.522898373256632	0.696415953675032	0
0.173715250885679	-0.522014157303336	0.266927506895223	-0.236464029997908	0.564799080439308	2.27053323910728	0.297025072502623	1.57321689823268	0.912497114195656	1
-0.0514010302727891	0.0870287953155343	-0.483855025510171	-1.00827684906148	0.935753217961898	0.386577097053307	-0.488194732928451	1.23830761669925	0.945244364427241	1
-0.616284303506895	-0.410064623256375	0.0899105765716719	-0.994035173482647	0.619491545222248	0.00131657300700318	-0.365643067602843	0.795088620823482	-0.495252315279662	1
-0.216036492764684	1.23011703557481	0.401934835942873	-0.198302072600579	0.915650177153693	2.53523842045223	0.00277878417873537	0.52546134678966	1.1779053507735	0
-1.33407357353975	0.0686638861920558	-0.122675126738562	-1.15618831170395	-0.230335899662248	0.352540576530983	-0.562836490663913	-0.835807740913471	0.555995418197538	1
0.979999209791637	2.55468610610546	-0.682742722395111	1.31296642649188	0.183634736274412	0.624004863658963	-0.0759675101328112	-0.199145769088651	-2.00196305001012	0
0.375684825438443	0.552809782595652	-1.15062761703139	0.675900966834456	0.204907044100958	0.214976896752298	1.25102747580557	0.123880015706991	1.01274502596324	1
-0.382445657733494	0.0608561874519744	-0.965457773002373	-0.93040628569298	-1.20229746056619	-0.584281691699684	0.816493870284103	0.35035238950795	-1.87812663620638	0
1.36880320729953	0.188414588072587	0.976130444021837	-0.848158980488316	0.13950325823928	-1.34316142756699	1.40883423883326	-0.544216893971663	0.5078432566016	0
-1.91163405860947	-1.44569659315181	-0.554083604960383	-0.846515910689148	0.502848808235375	-0.610413687505951	-1.38733485310744	-0.454845366899951	-0.28211381072239	0
0.193861499493612	0.667992115368117	-1.65577220054457	0.553267501102267	0.17818511677821	-2.13760585426579	-0.107101180161779	-1.11748204604387	-0.967716135474473	0
-0.025291509791787	1.11032714825518	0.646700864982453	0.50361057005842	-1.2047403934438	0.28637562197626	1.04964843890272	-1.3983977334544	0.528023003153204	0
-0.825714057391393	-0.388672638962654	-0.668925637386002	0.294250121112412	1.64202808062311	0.963553532613103	-1.30421038644807	1.05405436318925	1.00834822541069	1
0.611930480690501	0.520720173428442	-0.728156648072856	0.922244167651824	-0.321739172867485	-0.342723045427136	-0.171077899238229	0.65571646355566	0.777390542844684	0
0.459759651460207	-0.219205411227767	-0.758992708900429	-0.306183090857607	0.652034751914886	1.57076732688765	0.652528613282599	1.30168626596754	1.01651892853813	0
0.0237366381998871	0.257122990075969	-0.641839228853346	-0.0853706669196207	0.246587237351208	0.0234849656737279	-0.878581767276036	0.948084098701659	1.87255902751796	0
2.32065920220082	-0.110665010382249	1.00754866681475	1.20190090181997	0.266531591921213	-0.333763828030175	-0.654720680238331	-1.464856279813	-1.40863554291177	0
0.857064577568439	-0.0849854859606619	-0.172512160257488	-0.257147685820265	1.80279394373784	-0.648410975972436	0.77632008512954	-1.25420131260265	-0.43039145241444	0
-0.752795177784967	0.974448372732965	0.525525174993047	0.219239619765463	-0.719953935731989	0.146350992608788	-0.227308361220885	-1.46884470111873	0.523974166298519	0
-0.279643987957351	-0.572341322916955	-1.34142723188428	-0.226537855747264	0.274758220585975	0.277563834738991	-1.16587568006611	1.45857477010883	0.571776216272539	1
0.531484990947962	-0.772830356603656	-1.08265756138761	0.447496022896667	0.359505023693937	-0.378948336781881	-0.509531566685282	0.171872807387005	-0.398756826846371	0
-0.3794828438582	0.298303621113695	0.890962794683867	-0.4517387484272	0.62158787394799	-0.0447383407259938	0.025433123503196	1.58960667507902	-0.237290931420756	0
-0.9729712214578	-0.785859515103419	1.20848451534137	1.56762139753041	-1.4347644476271	0.0390728698662901	-0.880764097011138	-0.800061855657435	-0.142271066817263	0
2.34249943632041	0.0485519595755037	0.392868986428134	0.692671745093847	-0.562144647792207	-1.29885015899195	1.46170337250874	-0.403790848613942	0.1083809314626	0
-1.66909519182259	-2.473151868089	-1.33468606094476	-1.6682853483888	0.170380259430778	0.316051612006006	-2.25078408528122	-0.798957998735684	1.03601563523839	1
