202730_s_at	202731_at	202833_s_at	205034_at	218883_s_at	221521_s_at	Characteristics..Relapse..Metastasis.
-0.127163418520592	-0.395585646232303	-1.07885251751944	0.283563783708333	0.0449838731311938	-0.223078832319005	0
-0.613997390895273	-0.547152512810626	0.590552402845295	-0.620994819036078	-0.445303358053891	-0.0919191309498477	0
0.278825497468686	0.153551090698218	-0.026968626331868	-0.784502734266384	-0.547715541418039	-0.311769266291937	0
1.04189619553447	0.943669376866768	1.45822616509552	-1.30622814200021	-1.44156174808357	-1.93198667694066	0
0.0301087376958485	-0.206120359053467	-0.781605172864149	-0.709214726767894	-1.59971126259676	-0.761741334783749	0
1.05813617800118	0.756678040969021	-0.241337549339119	-0.458930164624122	-0.158410625260326	-0.69308860076627	0
0.804341429610433	0.301504716569939	0.784082688871713	-1.02382197675756	-1.24044212654126	-0.671385099892949	0
-0.207805319875684	-0.178611154734021	-0.0629530348284154	-0.821787496705062	-1.29601900101772	-0.452648704425508	0
-0.237563539686854	-0.0583605732790255	-0.944190200973105	-1.35487091065003	-1.42014790315152	-1.12094360349176	1
-1.89948435439579	-2.05683435440356	-0.651302922209335	0.608147947904659	0.824379848197519	0.708936781227668	0
-1.3844703840393	-1.27078900877706	0.698105611464239	-1.57409152647783	-1.74809760572412	-1.07151682810486	0
-1.89643081896203	-2.48418664476149	-1.26900861994185	-0.825918181566301	-1.11309459647807	-1.86182010305902	0
-2.16223566691763	-2.66568839845762	-0.886050875792887	0.637828441375126	1.82780561941865	0.460399668993417	1
-1.63562056847652	-1.77186412791176	-1.35965374083155	-1.55651191719697	-2.02395775546766	-2.09048686485267	1
-1.59534885406178	-1.31839475756939	-0.870893304369484	-0.0200104691857735	0.634056397211314	0.543466582200316	1
-1.482612006477	-1.64535473319717	-1.74237312684518	-0.77110653529651	-1.74110397347399	-2.43622230650988	0
-1.16827883333326	-1.40470723250624	-0.0436513358242251	0.92024719776996	0.204825303564802	0.704891539506796	0
-1.23770196388785	-1.47461302031603	-0.253610633327661	-1.6264833106885	0.0726526799508112	-0.475717931224562	0
-1.62407444306385	-1.52232833090248	-0.64642484037022	1.2161990819146	1.10279401243371	1.33639358977801	1
-1.10938871445939	-1.32914713672046	-1.0560108462082	0.874647553212049	0.515610889409484	-0.61478249272302	1
-2.07813658148777	-1.79767091050727	0.093910808036964	-0.929991923783641	0.143202345709458	-0.184805805918539	0
-1.05664647488708	-1.12672750817877	1.87423250070772	-0.920767330919584	-0.339680142342479	0.403249809674372	0
-1.31708146520743	-1.11733277587505	0.532451427365071	-0.761589985091336	-0.687011871626209	-0.77570636326379	0
-1.63261227717614	-1.69416106472642	1.40625524166034	-1.8570587849394	-0.875471556646218	-0.385878171560607	0
-1.47876802941875	-1.90905158363735	-0.217256297725028	-1.29739859653572	-1.08031016509102	-1.67408664788457	0
-0.983110563893527	-0.610914412319692	1.87369383492167	-1.76262120887292	-1.55829255321858	0.379939176391262	0
-1.49221263415398	-1.53387675693526	-0.947329566414074	0.317108187003277	-0.064671647245749	-0.298846806053795	0
-1.46934216829624	-1.62399937734156	-1.14138730831424	1.21881568072649	1.4064302565945	1.40878956696658	1
0.687238966723643	0.575220724923645	1.7587491641256	-0.710987718383892	-1.17302753730853	-0.425461140715192	0
-0.833810246552092	-0.6955650723514	-0.33171540231964	0.902321331804222	0.292163104735722	1.37443098036734	0
-0.869578838984914	-0.802236120667336	-1.59625840989015	0.0669597666924234	-0.541673255830227	-1.1548982429862	1
-1.00978685979509	-1.11722321408094	-0.389555009844529	-1.78478950617547	-1.47294099677577	-1.62591018496489	1
-0.674052324418919	-0.503104840744636	-0.00679491414937518	-0.713564969845229	-1.06224407298465	-1.64321450951123	0
-1.22174409189992	-1.10870804079571	-0.344124185246619	-1.23452782592531	-0.531497074665837	0.970576206339576	0
-1.20848844795708	-1.18736574730599	-0.279126753716877	-1.33726533211781	-1.7100988072019	-2.45854904005917	0
-1.18975915101416	-1.23496766526636	0.275766855390115	-0.718392102811287	0.696661084057511	0.151091600179285	0
-0.245955882860407	-0.176816026876606	-0.271257985273689	-1.47215119760757	-2.5103759870031	-2.01396581830108	0
-0.973163064527243	-1.11889575531557	0.00935266952923192	-1.12933111032313	0.235219974922857	-0.134055622874027	0
-0.298770867902091	-0.32195935442097	-1.53488885997975	0.1758661505049	-0.804198411689283	-1.82826363999645	0
-0.468875502343208	-0.343591296344247	-0.909994068487004	1.03064091143341	0.13096776178668	1.44081199280976	0
-0.150151873981087	-0.0955502899665619	-1.06424246181286	-0.749222325864963	-0.745321256775478	-0.717500470799356	0
-1.05968138038356	-0.974658036447032	-0.42666158956241	0.370987301064921	1.93958315555435	0.942857740720101	1
-0.814946991488745	-0.622177824454498	-1.65569985488398	0.057406229977728	0.0467033230368395	2.1223852102779	0
-0.939259240101906	-1.09335406629183	-0.762650981141435	-0.91863785230756	-0.997492684737755	-1.10110499175224	0
-1.64864910461254	-1.24080355467734	0.244961426378782	-0.0473002176365332	0.0472805872790455	0.557880761389736	0
0.271420540970837	0.311695495755372	0.695684860401601	-1.20929987864362	-0.745543427552905	-1.28553762201323	0
-0.968336136492644	-1.03098429111777	-0.114751679611323	-1.29427835163673	-0.878197421184655	-1.25207252793864	0
-0.86944310658475	-0.510423262124928	1.82788541327767	0.534128498988055	0.449168534689946	-0.15937541211408	0
-0.935122506886443	-1.14035684213334	0.163175676182855	0.422129413421976	-0.110138801901496	-0.65209854919665	0
-0.413323690801481	-0.495939652642827	0.265995351831888	0.264012872164684	1.32693394452945	0.835236614214617	1
-1.23281471034207	-1.22793579011683	-0.126425918284588	-0.0809445632018858	0.398220218076554	0.716735845686665	0
-0.490525263739338	-0.407122579769199	-0.636016731792109	0.742833141906592	0.88081977069399	0.556461175850029	0
-0.633675927499476	-0.717710345757591	0.101571898104805	-1.32373849994409	-2.07908554115044	-1.61992792069864	0
-1.56130663581666	-1.60979695092547	0.0996597230636127	-0.996394512579855	-1.54019133154485	-0.617311971022091	0
-1.20600356918022	-1.31443444348703	0.495677605044052	1.05355995618454	0.951168153526077	0.653454646384131	1
-1.132451689669	-0.920127675800102	-0.0602248961704491	-0.29365004472483	0.025016037147962	-0.382186864445841	0
-1.0928879128708	-1.28195205311446	-1.24555984337995	1.04186985833472	-0.542310335281738	1.24264996987986	1
-1.20976947792987	-1.54700884890116	-1.47024247570379	0.196376350455074	0.531189428366875	1.97925136258805	0
-1.06760708798531	-0.828592244566207	-1.41620420844129	1.27266174301367	1.6392870686371	1.60011526603725	0
-1.91045650031233	-1.9074311417174	-0.696238150684257	0.556131537418277	0.723102254914677	-0.00438090800440055	1
-0.509657322183403	-0.418677901299512	-0.805474616135202	0.161668839477731	1.08285276098794	-1.6268248366236	1
-1.34296110950541	-1.1811774213545	-0.706194322797835	0.686279981901246	1.80061913206455	1.14409457054055	1
-1.00416239301704	-1.02823068910345	2.11086784952631	-0.593926989642448	-0.681016108978969	0.119011467606849	0
-0.356544964819055	-0.438402088905692	-1.43859571327415	1.04926873413304	1.4484718037077	0.607410447110477	0
-1.18503424406465	-0.850824860941133	-0.240362286968526	0.375066834370438	0.181300836247196	-1.09545261762158	0
-0.432974726069703	-0.49719693169277	0.0475997103253679	-0.841591018239274	-0.67041742355836	-0.577245227120574	0
-0.369992230973888	-0.38379817628509	0.560478568110754	-0.770548589865643	-0.188904039186125	-1.29630665947129	0
-2.08246138835575	-2.27857593319541	-1.08565044433974	0.419370377201076	0.585576644791559	0.247147336362972	0
-0.449941276090233	-0.380098358776147	-0.970333486456053	-1.11762999521516	-0.673333177650153	-0.833591983380853	0
-1.17603243580016	-0.941355848034579	-0.506007708843395	-1.53602532565713	-1.71757096112649	-1.54064464537332	0
-0.839383259217659	-0.963279699353365	-1.3899328939599	-0.546794372306923	0.382932210135799	0.487712263950455	1
-0.653641897421674	-0.604513092111114	0.0918251743527264	0.0616108878580095	-0.799229951525702	-0.48541073818199	0
0.114324925588598	0.110497902609576	1.08062852901482	-0.779981723687642	-0.422254564067444	-1.37476472856825	0
-0.846055438182595	-0.644887762491895	-0.602817691505826	0.584021726438503	1.67446505784421	0.604294283730633	0
-1.46308339651089	-1.38640428355798	-0.937468973552787	-1.16586591226024	-1.43883018685853	-1.02895330638418	0
-0.240726193324668	-0.507076647322884	0.436463898268644	1.82821800275448	1.04415896670043	1.51232601881954	0
-2.21305991009024	-2.37228497848457	-0.588904420348351	1.67713991556442	0.892662232689086	2.13157308335434	0
-1.71147901165066	-1.99193316546898	-0.451737573394783	0.563994711953141	1.14238313596529	2.33195200646651	0
-2.11055533377013	-2.38644373341629	0.945944972634646	0.188939701200224	0.807488222978666	1.26712627909395	0
-1.33141320981301	-1.48937628053136	-0.100851388352307	0.301093815327489	1.75103517189203	0.0900157597131653	0
-0.720091335130835	-0.684216615747037	-0.127545729524385	-0.582598100470721	-0.417907992191108	-0.476355590582845	0
-1.02802201983022	-1.10811119717602	1.38937724369571	1.15458742652193	0.712179807805596	0.989796394297231	1
-1.69532774317098	-1.7920970500025	-0.24942402607919	-0.0515206144570367	0.0523563350402718	0.474773453472357	1
-0.33060322073015	-0.350611678997891	1.62676129665725	0.0897261437234074	0.171915545072538	1.52889362078904	0
-0.344464781204438	-0.352943889496385	0.217166743814595	0.749497796143557	0.138417128964867	-1.12160434554174	0
0.334153749763083	0.434046905458352	-0.451540514936356	-0.527998142946914	-0.0552673671157544	-0.752930479005123	0
-1.02207197271975	-0.87378610155524	0.718159554583677	-0.880599194632251	-0.804520274482222	-0.891613214311668	0
0.103297777000092	0.103603937410679	-0.159717587846239	-0.703194582133016	-0.426524230674672	-0.258303981635913	0
-0.258183331693503	-0.0775200962539992	-0.249048199019258	0.62656486880532	1.07476631435824	0.566130900115755	1
-1.40552753600203	-1.66591787300304	-0.996660850498968	0.567000849535525	0.0650124737715014	0.267851549041335	1
-0.648398013648008	-0.311353313050851	0.322919876515404	-1.60283948774015	-2.56815368140297	-1.78639548436331	0
-0.248235832327218	-0.35119932862087	-0.835750819286631	-1.32785108502408	-1.08510487631328	-0.732955294673032	0
-0.709891888041369	-0.417210692658049	-0.140601147392785	-0.519672243569526	-0.820699813875987	-1.51346669945121	0
-1.23317045343008	-1.2344190901294	0.791290662484251	-1.01160698525134	0.696212944711591	0.870035695513848	0
0.102775251616453	0.224640605584285	-0.647881538974571	-1.35408081585089	-1.32570348544622	-1.59115053659732	0
-1.07703117482808	-1.15243775380885	0.661191370241707	-0.340122413518046	0.517731006272713	0.57319035666145	0
0.493775052356221	0.471147746844368	0.604186016190514	-1.40130314514568	-0.448028273144561	-0.878778275946231	0
-1.13962244124107	-1.03755493409907	0.86552565174924	0.0117672380692618	0.350687065080282	-0.274531113902804	0
-0.466616844233285	-0.162340845224822	0.0966932262703053	-0.560613948768766	0.123663660116811	-1.15685834822328	0
0.0278518538656664	0.353098361434765	-0.601864848959845	-0.645348468188441	-0.698349227409377	-0.638725976470308	0
-0.367056685142885	-0.482506457284719	-0.0725929694158958	-1.90218468739663	-0.663801671519409	-0.32178426915438	0
0.738609688056388	0.721923201076562	0.176727870165011	-0.934885160298632	-0.309191475655514	-1.42543316041298	0
-1.17437703280208	-0.89710437570821	0.141532875492936	-1.47240616843916	-2.33391162506864	-1.83783333926479	0
-1.040190030292	-1.19762011830199	1.47504575351709	-2.09696115516579	-1.89570540168272	-1.74992579325211	1
-1.33860525274197	-1.48000529938581	0.0463672099671301	1.41294370415851	1.52721805203699	0.79212968746011	1
-0.740845085257907	-0.743841216737094	0.831985594130711	0.563672063678592	0.817815366337975	0.404965623090928	0
-0.0709852862303955	-0.0231766802068174	1.67053954418315	-1.50338827226598	-1.13511134074202	0.107897151552073	0
-0.446093750472505	-0.435619372568461	0.675087531533031	-1.32918338631386	-0.719029149217697	-1.13419114497138	0
-0.937627789880324	-0.973503423693671	0.371572665908112	0.510551566535643	0.506602528998239	0.645635384569894	0
0.489339353004449	0.401615082067676	0.229515347212354	0.424161310604624	0.179832989999749	-0.369945343612924	0
0.00828420974525775	0.153754890958599	0.705359604716769	-0.01473398947638	-0.616253327358871	0.417154246088694	0
0.33592270666457	0.514942584000862	-1.13741840936265	-1.48427647715452	-1.54128604481995	-1.64591999333453	0
-0.959556113195745	-0.934888637516255	-0.266318543914585	0.08290173924319	0.356449263576894	-0.868644012509992	1
-0.580663997406575	-0.44332164331135	-0.326047316660669	1.01803402031566	1.72644352528456	0.387069804569707	1
-1.0831382456956	-1.1700549838359	-0.287150100950805	0.224017864219792	0.940081451953342	-0.0719785706553099	0
-0.968160482798314	-1.12417464175927	0.328698291311278	-0.94145852868231	0.268005355757672	0.384319117141821	0
0.37786934115454	0.634289855279205	-0.351740435665237	-1.08966583317589	-0.232789413862412	-1.61803321642139	0
0.211833130158868	0.255431300562421	-1.11474075676831	0.110468493041855	-1.23049001504983	-0.478291651349396	1
1.05914485603377	1.16253476702152	-2.14294164322633	-1.8802091921118	-2.51486117825339	-1.2644583155947	0
-1.86312049110996	-1.96720054815563	-2.53084413869285	1.34670716118164	0.651849048360844	-0.0818435360216861	0
1.82049272847133	1.71198333367375	0.153710380229188	-0.664447672147722	-0.417908941638874	-0.896717374514394	0
0.42399529157375	0.563614836411433	2.02751330160298	-0.721488739299946	0.830454415009402	-0.0321465007861022	0
-0.270577562822225	-0.321842130962932	0.706945512310327	-0.433250509758063	0.979895594605659	0.0345797902530355	0
1.50005248446007	1.58181472826902	2.18302782502399	0.508531473558162	1.30366487866111	0.344294691508425	0
-0.0968791247663013	-0.149676880924692	1.10647386682859	-1.01166679322418	-0.383182889568752	-0.762443433323035	0
-0.143177180320361	-0.0675216248330611	-0.860665144383648	0.9001564405767	0.546641690771284	-0.540793809806968	0
-0.739625267936169	-0.691272242054731	-0.256420781344074	0.802594684876172	-0.661172650653185	-1.01763894033465	0
-1.75159370230834	-1.70606422579888	-0.913842608380151	2.31747869849259	1.48592277086849	0.632785057743322	0
-0.992248991698049	-1.01882829513581	-1.45360460586066	-1.11305232445162	1.03939463780671	-0.438919311756598	0
-0.462082672355904	-0.985297022972024	1.23565217627592	-0.845773641603245	-0.187815022597624	0.139567566346788	0
-1.24986820006989	-1.02463507022387	-0.0516988728689188	0.512756592060732	1.16664532419769	-0.147841760493373	1
0.322500280426106	0.336392103248286	-0.871367070663244	-0.0200458818012728	0.712590918688613	-0.33930114682015	1
0.46358656970793	0.436007525256527	0.119570297304615	-0.822572082875125	-0.239053870227652	-0.521866964389701	0
0.270316938972116	0.334178648540615	0.367106400847385	0.51960303105726	0.71799137758608	0.869283584475873	0
-0.715322958327679	-0.605289218666625	-1.29173524215311	2.21783625489472	0.807414166052856	-0.188090280592048	1
-0.46302304061848	-0.281465928249366	0.351267974750259	1.4781957764245	1.18278023954642	0.54119774596172	0
-0.138059270408286	-0.144528242767703	-0.311190052887981	-0.220390786620945	0.672580240348572	-0.834279655237825	0
-0.204182240645156	-0.550666151886213	-2.16244984061509	1.20272733603166	1.6549880863564	0.103184435329469	0
0.920170846783263	0.912653428969266	-2.18469797656952	1.64775767501116	0.597312768636775	0.447520488802216	0
0.316197151647238	0.400969203798875	0.196045499044583	-1.38989634821985	-0.975717100206566	-0.650035533625736	0
-0.438294903872219	-0.597855872327472	-0.207124306986866	0.341867113866354	1.2827703816575	-1.07935051660141	0
-0.841701355698895	-0.936204911378413	-1.41500297783843	0.878409159925084	0.584912980802578	-1.5142745936608	0
-1.35355089813783	-1.3649332365771	-1.78186859787493	-0.495313085788086	0.401466379991187	0.930277673742212	0
-0.352848252979288	-0.308347642293431	-0.424892193404269	-1.72137888991544	-1.377606946513	-0.61083054354778	0
0.774191981116435	0.970525807419883	0.131475814168608	0.343898224101991	-0.206937850068418	0.0329043715469597	0
-0.286251550051648	-0.166393865440665	0.543566350413823	1.55452176703062	1.00693681645143	1.05907524632714	0
0.656766599316837	0.45137912158743	1.60945083207577	-1.7973672802538	-1.73535886503718	-1.73349284031754	0
1.29465032885729	1.3211909712288	2.06170176414908	-1.13063586846753	-2.01653877061801	-0.177884845523059	0
1.65498968853774	1.61582945142641	-0.253225366341577	-1.34025494381296	-0.854695740613453	-1.40058271923755	1
0.557492986404561	0.597325391511039	-1.4328314583675	-1.9870821048476	-0.848767388757653	0.152093773710704	0
0.568902492277189	0.686691805688023	-0.484401487867316	0.11502019455403	1.18508075148533	1.10429904826654	0
0.464201357638086	0.523439369292678	-1.41186656237439	0.577512100762723	1.72338725292328	1.65599750087029	1
-0.116564758489467	-0.335441584428192	1.3875724478145	-0.697660770750995	-1.55646391681976	-1.36159316761548	0
1.94528491975435	1.96150457352157	-0.91650171757813	-1.88534952998827	-1.96024601252539	-1.42864742523256	0
0.483395515873074	0.500885729199333	-0.157692133691222	-1.50254151728204	-0.991688710539405	-1.61081410459142	0
0.131831743790173	0.243819282719068	0.0162396856525975	1.51678372311355	0.95159825336443	-0.404961786925688	0
2.01597399890394	1.96161490148208	-0.840087285362767	1.79301471516015	1.5567420797929	0.892516313674488	0
0.312465841352527	0.334505035423782	-0.373648734278184	1.05207498717461	0.418953308959814	-0.431702123484268	1
-0.89219380855999	-1.09718106742191	-0.526644567402727	-0.0748134590384437	-0.178729756917268	-0.710272702959995	1
1.59882929904495	1.49790801580434	0.782404741998171	-0.387555644611809	-0.924918796340325	-1.0081057886615	0
0.987757597806219	1.02625368613815	-1.53331947225696	-1.53424525151804	-1.55156001910432	-0.810915162340742	1
1.74585321547905	1.69412093040113	0.0973392712163415	0.914726764487127	0.857357017481225	0.417995802557016	0
1.25835743676109	1.23797074385172	1.79820451546921	-0.784551524981071	-1.2175794243171	-0.547856151689126	0
0.0856853891539434	0.0817452102352485	-0.98745987247756	0.504661268157596	0.000213613136265417	-1.14343383944061	0
0.682116621112216	0.775423067925701	-0.493190059114952	-0.497669205139305	-0.539078415083606	-0.928320464791644	0
-1.30598778112865	-1.46826150092296	-2.16941355613845	-1.62102976790161	-2.16876657940978	-1.57213616930734	0
0.927084327792936	0.960803155900212	-0.643726201481479	-1.19256859824072	-0.0188142695578521	0.312692563009996	0
0.000456087529249386	0.142136743784108	1.98757238405792	0.810336669571327	-0.124210567253002	-0.530108447106331	0
0.00983493023863665	0.127751969766628	-1.26742035236675	1.82122283077285	1.95348876754667	0.20675839655644	0
1.09025507700736	1.16138398510012	-1.17254555456551	-2.16755266290206	-1.24955587565462	-0.407958689731735	0
-0.289947374751545	-0.378451101032467	-1.43268808948907	-1.79510323370288	-0.625506645293947	-1.38948860053801	1
-0.149194650060975	-0.151052149599066	-0.546191704486872	1.78523574395547	1.87042443077404	-0.0078288850774687	0
-0.0707856797595655	-0.0664597182131821	-0.533104426867709	0.658195416969281	1.12494937607161	-0.226867279094685	0
-1.20449099570126	-1.35625640218307	-1.37476529261497	-0.368522544201461	1.28395244412715	0.029917086529121	0
0.0413567841120715	0.148106712313759	0.699977076823899	-0.205098832301343	-0.0133065230627386	1.8339131178406	1
0.437949114594555	0.569931878316845	-0.988491184409681	0.173196039296254	1.49427601232065	-0.300138475010317	0
-1.34964127272918	-1.339287348924	-0.766043454602358	0.563830240027822	0.66951067571856	-0.724478176145271	0
-1.22477367455718	-1.66723874386355	-2.05135429970756	-1.70446818559402	-0.731619776053019	0.626161287003511	0
-0.510523170696868	-0.514044930661845	-1.69606025914743	2.27170513864522	1.24025600955645	-0.30067418581358	1
-1.00079037436982	-1.32066031159175	-0.206602751066961	-1.30799641193414	1.75868012531017	0.614536266394817	1
-0.750647093685453	-0.739645689572262	0.74268212274538	-1.98072986857404	-1.89780368124731	-1.07269404538169	1
-0.976443707767814	-0.909137018900994	-0.0686748100673771	-0.188696495749085	0.295978935310427	-0.19808412432043	1
0.242752616060332	0.382637906694096	0.307879714173518	0.849931121487571	0.662156253317051	-0.062743570416649	0
-1.21950849942662	-1.86183198270678	-1.4251461784889	0.624218192818234	1.11412092429144	-0.099183446384404	0
0.871261938590751	0.868210415044792	-0.49103834594765	0.228306725430262	0.756235133632136	-0.139581042200325	0
-1.3391011639295	-1.53211993739747	-1.77273900929505	1.01537099163011	1.13335293825541	0.425748701632609	0
-1.88786903207323	-2.26093265351102	-1.06961731976573	2.55101230655819	1.3863931109243	1.52194765414421	0
1.37400144170102	1.43816695752264	-1.60092645337238	1.04566215598119	0.853999770177878	-0.583745890171304	0
-0.167235526464504	-0.159453930258224	-0.854083745869457	-0.981640830015842	-2.27806605687418	-1.55130115470933	0
-0.438739360947267	-0.336936375059782	1.13266671192384	2.62110882462448	1.24347653638138	0.0817425382954442	1
0.624119852087793	0.782819638278018	2.17232707873516	-1.12320551478877	-0.0467641129164363	-0.354771359154962	1
-0.73532263956495	-0.734946791087617	-2.47716753860106	0.667804039974753	1.09024706019565	0.860717982296586	1
-0.605277693109559	-0.740086235247898	-0.914537032947717	0.941618317750272	1.15141048533188	1.04349635298556	1
-1.6602431355782	-1.50322473807416	0.471562133697659	-1.29600491337907	-0.36788823549363	-1.54075236460127	0
-0.546119657994842	-0.139173505851156	0.108523223725081	0.0316368631524042	-0.0798153391259528	-1.25839622368632	0
-0.856434087525872	-0.590661569902751	-1.29798506326121	2.39270296328318	1.16684850601978	2.94727308985423	0
0.586480281668393	0.654070739198423	-0.273347158930233	-1.17658255665733	-0.40716404126218	-0.160088090220395	0
1.2518245387558	1.23316075124018	1.71668721317323	-0.212094004282968	0.144429032224144	-0.750372147341424	0
-0.763153991577711	-0.737147987133008	-2.47127525469597	2.00640405363573	2.59359885633026	2.13079596606702	0
-0.454898613685773	-0.199928202270018	-2.07717839768749	0.00948587868409667	0.885051459390546	0.254532835928966	1
-0.43572042396845	-0.176599201787554	1.88376800611214	-2.07958929989587	-1.81283665115005	-1.61192495912961	0
-0.68018778376229	-0.503972907267236	-1.21117196239388	1.37334138277215	1.16290544944433	0.735041381985606	1
-0.719970684108466	-0.470146661042376	-2.31314469174005	-0.172327997918305	0.226591393618324	0.689165494005615	0
1.96216985290681	1.81849578554646	-0.272712323896502	-0.738264875682474	-0.965185825577398	-0.958100984203213	0
1.21527792465668	1.29008921269535	-0.724611618720646	-0.986939344241546	0.0458117915838304	-0.358719461214918	0
-1.17091452588809	-1.23448268193997	-1.66693690697733	-0.0891028428659101	0.768131714149939	2.30439511968895	0
1.22846437168963	1.29027998812706	0.971069336088548	0.749676433115076	1.67091317374867	0.367849616612053	0
-0.328766841198516	-0.16627127881788	-1.35816105250875	-1.07876425623119	0.401393272513145	-0.650805918461308	0
