208730_x_at	218039_at	218585_s_at	218906_x_at	219493_at	222077_s_at	relapse..1.True.
0.562304912944924	-1.10841405501309	-0.280264509653152	-0.783424964422085	-0.785010037563233	0.170127266813085	0
1.79392169325445	1.47287929709044	0.978857145453674	1.22622732530336	-0.100898753266665	1.61791417250818	1
-0.11094709884547	-1.70085807415988	-1.06308804069646	0.349289958679174	-0.689073118314398	-1.00850798575944	0
1.36711239294652	-1.63096092294309	-1.07904446856582	-0.25393200829218	-0.0481631733720208	-0.747470239579544	0
2.14048524020892	0.880781458236299	0.521832426018364	-0.775490220576298	-0.392496784391823	0.278704288881163	0
-0.435171945385355	-0.959692767871784	-0.0711452334447058	-1.07914234434243	-0.703197326009847	-1.24795850971741	0
-0.565146937972739	-0.918402392644269	-0.309385614433058	-1.70703035763622	-1.01152781917104	-1.24946858362553	0
0.108437345318096	-0.514998497625661	-1.09597761223181	0.357257965551754	-0.635737019385086	-1.17817916792227	1
0.917033157624074	0.592159781152386	0.195919040315749	-0.579205099473464	-0.549724678049238	0.262971665756461	0
-0.0730003818969632	0.186298006056001	-0.0122008321565317	0.384636460513548	-0.67077530332799	0.39075409407013	0
1.77251859943322	0.341805543643764	0.400978309745835	-0.0791166590281742	-0.106509602780602	0.993510862314924	0
0.502102563456939	1.86485812574116	1.0425716860274	-1.15664519676907	1.91682118246464	1.67277202396104	0
-1.45722815076149	-0.212087391429881	0.124269392892444	-0.597266923021819	-0.00843683749845675	-0.0486864401068024	1
-0.404220417919836	-1.1577793647442	-1.48559986652327	-1.0794689267873	-0.848500913368824	-0.492169742603074	0
-0.246808980582136	-1.47446286303412	-0.437799352155989	-0.386315831014999	-0.811344798963647	-0.969959190426103	0
-0.371089451731023	0.51250257910427	1.65834959031815	2.53234543098571	-0.963546348300871	0.924586498317458	1
-1.23236778483077	0.0430597680659334	-1.26911154755645	0.0291514692700488	-0.567253828671268	-0.979013186078442	0
1.77008339909445	-1.61042684803617	-1.93216090824872	-0.413428221762453	-0.906521060768566	-0.905909360478749	0
1.23674610694743	-0.13350781513145	0.367864127609174	-0.0573505438597412	0.390936344779007	-0.645575713661646	0
-1.92167157048791	0.268798353346288	-0.491344023836733	0.683039073869508	-0.453941892019302	0.0438974678635268	0
-2.57419377544481	1.95721344426559	1.15735337528553	0.905236092843736	1.31688264952771	1.18563842964935	1
-2.5546662668037	0.420618512462077	0.771192166168909	0.386499190013931	1.36868742491861	0.76456250907233	0
0.658532488270308	1.1573515942937	1.30728435485588	-0.358441414562843	-0.331546104102888	0.312436580331652	0
-0.536108157631477	0.809754195870624	0.274981971979508	-0.422672319299255	0.0314756592758563	-0.0636401694309046	1
-1.12072893267567	0.746098340317034	0.327500014396653	0.17753783179161	0.509330674194399	0.790523916346633	0
0.202986075167565	0.0130358862980633	1.1788059565053	-0.0785693310418591	-0.353224841254491	-0.218766412559014	0
1.27563936047286	0.0028983872766867	0.318908091697771	0.59126033512581	-0.507424117247052	0.444894950567465	0
0.179042853165316	-0.281534508266227	-0.460403346306759	0.244807767612251	-0.381783524813301	-0.460707075472213	0
0.539537757174504	0.285617132015701	0.853527833109441	0.00321538010643802	-1.04702850277064	-0.347086587089322	0
0.76239575011572	-0.908650158787288	-1.52932746677067	-0.0793313567465629	-1.08153632823292	-0.627065379863943	0
0.839535202139394	-0.301526978521757	-0.775799737641624	-1.15268387266923	-0.580533306257947	-0.43357216925992	0
0.142335596353323	-0.944135872204589	-0.103524326340692	-0.908732834172669	-0.365139138902353	-0.710177474977637	0
0.173507909486899	0.264655356940768	-0.304049411056303	-0.756025302079604	2.20712609593514	0.354340808892079	0
0.96760619158938	-0.471090552701507	-0.191874566049836	1.77875341553135	-0.799920925194101	-0.791040578720062	0
1.27361075552279	-0.0912202173189961	-0.0201665677244685	1.28203966034973	0.074761071294902	-0.531572226174817	1
1.49274599606102	-0.92287370197249	-1.04531090568007	-1.22060999729114	-0.612556984646807	-0.979326548981664	0
1.39283064428007	0.956144907945001	0.748031183102751	-0.479594429875885	-0.508637165697086	0.614158632000176	1
0.748792292568017	0.75679642807037	0.760646811876751	0.605596699673399	-0.0523007495209007	0.706916630472294	1
0.501175700850442	0.0507025355590254	1.55879377727661	-0.0260016530635254	-0.131793455870343	1.19369430642476	1
0.384941883603705	0.931266828720699	0.212933860564038	-0.387731021609445	0.615014017375936	0.507524975755779	0
1.41251773068126	0.375804915223937	-0.0345212270632133	-0.551784269750297	-0.293495216336053	-0.605743806852154	0
-0.0642454650596557	-1.19078151373943	-1.09650056923791	-0.10882054195392	-0.457004539096122	-1.35138245293251	1
-0.59773577697662	0.409563077309882	0.291100618616479	0.486261055187839	-0.93882297964349	0.0998862627983791	0
0.989238815065526	0.249691434613555	0.359214350664497	1.5342459773139	-0.254885845866975	0.98891229394913	0
1.84869621290298	-0.0342009729885851	-0.416278707117635	-0.616837678421945	-0.62491766811044	-0.469433523069333	0
-0.638701355386382	0.0728859920538069	0.43796532315976	-0.0619136263533722	1.46325716249851	0.744868359862456	0
0.965708746442118	1.37215646587959	1.49935477890675	1.80281165563694	1.73664145130212	1.03253034678273	0
-0.775057272380282	-0.0722718714945072	-0.201234475501707	-0.578243495608007	-0.216164378511424	-0.174591270119686	0
-0.739408037977594	-1.65580996769124	-1.44386767055727	-0.670261123362304	-0.731293609911961	-1.43532502421771	0
-0.107014490758001	-0.223001004333155	-0.694344362754742	0.151444499228618	0.517431675972103	-0.201083975814267	1
0.0239485723438539	0.394160287708446	0.551866720364233	-0.973586664683561	-0.0915686891980014	-0.063361624628041	0
1.68439014193111	0.635051519411036	1.47920675420978	-1.22167139023697	0.330920472454042	0.406197855917788	0
-0.492685518915815	-0.786885149336768	1.44427413372003	-0.634040711096745	-0.574416019024771	0.574449233321572	0
-1.04619956072784	-0.549954890208404	-0.641157026121549	0.208411968478148	-0.799044167403481	-0.319009013048819	0
0.358817036881451	-3.26752602299861	-2.58138991057811	-0.567484418396381	-1.16794100867142	-2.41920716677696	0
0.906385167632932	-1.01215024931364	-1.89365493728346	0.874903236320456	-0.771212111876622	-1.1083727453824	0
-0.145328455154369	0.805871393039899	-0.392679846818606	-1.36791077557465	0.0950185800644528	0.985514305266049	0
-0.765589720614398	1.37544182852785	1.68108063693027	3.00961241113978	1.78618827512266	1.55057983509373	0
-0.884975745121907	0.942981123139538	0.0762276809439802	0.473666463679568	3.94841510962694	1.34032880174335	1
-2.0435605612323	0.0366386819926882	0.248486996199855	0.657753125684117	-0.642851168215814	0.590874349775616	0
-2.01989277481595	0.212869018582398	-0.552989424325598	1.51578499744403	0.971045739191116	1.02672475093786	0
-1.52984696158178	1.37556354998559	1.65252446184459	2.00963510840996	1.91341223607783	1.45533169766638	1
-1.56833580571522	-1.66139798764089	-1.82149140802987	0.74440028656718	-0.908480754551708	-2.26385138209834	1
1.1603455218129	-1.07342862795419	-0.201794867608025	-1.19877735606912	-0.77918500292693	-1.08478928540661	0
1.00879474166391	-0.14222374153174	0.321645391601706	-0.556755580300022	-0.374028822345591	-0.270066369978997	0
-0.741659614592432	-0.188888844980216	0.193821540306476	0.721736069675349	0.169080592610358	0.383651201597109	0
-0.582870999325266	-0.927092634700267	-0.599665322314535	-0.0286838625876144	-0.923265533185294	-0.8132841866117	0
