202730_s_at	202731_at	202833_s_at	205034_at	209172_s_at	209539_at	213037_x_at	218356_at	218883_s_at	221521_s_at	characteristics_ch1.10
-1.22026083172729	-1.81492176602995	-0.637629289056697	0.424228525966229	-0.0577373295861164	-0.876030054560535	-0.337038796982391	-0.531207763303267	0.697818861063483	-0.348153428781178	0
-0.938436944866579	-0.689076739924533	2.59334377847268	-0.607942121385306	-0.373008528209709	-0.473124570072296	-1.80148923355662	-1.04145048994592	-0.95701703429292	0.424082462289473	0
-1.34844859943019	-1.68964075111348	-0.544924966908287	1.87712586692378	0.343241697811804	-1.02424047564733	-0.724994549678427	0.491477087920943	0.305192710498089	0.447412755181984	0
-1.02562589536596	-1.21318618007057	-1.20024460680213	0.123443699655534	-0.0827196200053784	-0.02783576020908	-0.38191176885025	0.764083664856571	1.25625994709169	1.53484732494514	0
1.36578950569091	1.29325561213865	-1.80347692771201	0.0340200385061828	0.706919051555204	-2.06310287317174	0.815333906735621	2.75593761665553	1.33586158213959	-0.203494861560572	1
-0.869768999954126	-1.08800568164662	0.808709300276701	-0.901848835395803	-1.58605303455409	1.06599811650137	-1.05561423195502	-0.187318699167701	-1.30312451639224	-1.07088690738243	1
0.184276154897974	0.560104763860267	-2.01939299845279	0.982419050614829	1.11266552107114	-0.0479485215970331	0.601611399228347	0.612866258965036	0.896876334801097	0.778951937309661	1
-1.03851780343888	-1.28945535323491	-1.42643439010803	0.318224677574946	0.0877157374943984	-0.621030274440711	-1.40726848336231	0.794270401568054	-0.675015133203833	0.808747531196794	1
-0.201238190609572	0.086174984352174	1.5446355239966	-0.780250316250753	-1.46195989560398	-0.720213379312017	-0.000698014390519803	-0.987651016962343	-1.79586430448047	-1.35707599844355	1
-0.470098044488809	-0.123099439285551	0.539705211370208	-0.375703315668872	-1.22772404147619	-0.134875890895513	-0.125000334763656	0.247420895630252	-0.799258122682804	-1.40890156064113	0
-1.29187751127312	-0.644121195538674	1.36272072294086	-1.08881129138415	-0.551350522286002	1.27408610173763	-1.09324493651986	0.134734742230409	-0.727392194780386	-1.20518791712199	1
-1.42564908875677	-1.33737887550896	-0.0398842676944155	0.316685576929075	1.78525189819218	-1.42458284056181	0.346753395148149	0.291433047785698	0.233324435953128	0.83843997084334	1
-0.540543952263257	-0.449026907636457	-0.758275753238674	-0.858920775995961	0.214945278025367	0.0850012780002598	0.628148928092907	0.361721407117251	-0.446933211163815	-0.83977346353574	1
-0.818613989232319	-0.375485386564563	-0.450551489114108	-0.991888956928181	-0.818556296860909	1.19310435338442	-1.83956203636647	-0.857928327127735	-1.31423821547945	-0.580966738282638	1
-1.32299353868149	-1.16286945148828	-0.333584844674585	0.155387555866906	-0.316718079534445	0.0705731600810737	0.188380424498891	-1.33705397173075	2.03584275983677	1.35407605625883	1
-0.338614336197393	0.179315393892632	-0.297688732557421	-0.884790242091656	-0.583940611375146	1.0049731262401	-0.51573374419639	-0.497633953765868	-0.39560627212559	-1.11488001167843	0
-0.00941444835834545	0.360950523446589	0.0216402005175355	0.124917190327159	-1.09195667402384	1.6670481985734	-0.609179352192928	-0.847448195948849	-0.525348618405846	-0.151816039902422	0
-0.799469019320237	-0.939626890535635	0.619851155890372	0.0189242769315833	-0.075016863496007	0.238749087108185	1.08043579251913	-0.453709777527979	-0.376258204352351	-0.898799482301713	0
2.29296694639896	2.02867813314795	-0.00301392991881797	-1.51929336803597	-1.27604920314466	0.439757147059927	-0.615168038288073	-0.655920224633046	-2.11305293719185	-1.53916793198472	0
-0.082710128682348	-0.166866147700802	0.614014405834851	-1.15437069127572	-0.62690624086759	0.561693405553589	-1.40730047731425	-0.723608895600814	-1.78644957459493	-1.08139992266268	0
-0.318057059936441	-0.0841904188178412	-1.18004597034171	0.0448689211227706	0.202204170267662	0.320908879042504	1.86906343953722	0.182943345653288	-0.650444612449472	-0.0640099880122912	0
0.0877528993731207	0.150932277764225	-0.159712700005589	-0.220876078316785	0.860558042975444	-1.42223841719742	-0.355865783429153	4.93865972038862	0.978240298399353	0.465817796305555	0
0.605032743512476	0.45890658676499	0.0560988003180435	-1.54320546989997	-0.637530347380155	2.00330820021969	-0.296644978386279	-0.967838840328678	-1.85161701135621	-1.20803846106614	0
0.519380221297607	0.54274556560228	0.024993734084983	-0.611819944238181	-0.413256687766108	-0.414223848991331	0.311347724513756	-0.81773652919217	-0.0675937506811483	-0.408934522513781	0
0.911310329019429	0.705322768174685	0.353816072625001	-1.02950807591189	-1.05286755868477	0.75464323917759	0.248549413935652	0.0352669704433903	-0.591604897307424	-0.41005759614723	0
0.289895535517734	0.492444371387015	3.37299036412904	-0.910345327060754	-0.602393153890525	-0.356460348199065	-0.416633932329543	-0.214204139572886	0.0588198831507944	1.15797403339381	0
0.320515075183501	0.194736451417598	0.0911007691848384	-0.59519738388788	-1.21395515474986	-0.139773228010564	-0.1140816715285	0.071022582736184	-0.400698486445533	-1.28977148865121	0
-0.565635033822294	-1.20231577829782	-0.806562797949041	0.222330232715512	0.290514960995118	0.660194178251676	0.543603455818149	-0.388191912325912	-0.133378354431433	0.911082349366979	0
-0.0898655905401514	-0.38225106029737	-0.420644349811595	3.63123313215016	0.166463715209495	-0.0252770145595069	1.44311050609956	0.071141350224884	0.73787839592788	0.661616167955323	0
0.193880508999656	-0.0466246642047	-0.44886115464968	-0.482796563007543	0.313075826507336	1.42399652135856	-0.11584715596743	0.0196864354441814	1.10209961182242	-0.985571086032704	0
0.28357538074038	0.358273129600407	-0.960802839556817	-1.09143432347955	-1.80501184803422	0.219314283969264	-0.389218024057154	-0.975567524685993	-1.80231522483324	-1.05647291835599	0
0.280257634946958	0.376799232957908	0.996216633135269	-0.92124888465588	-0.955449193998992	-1.43671902220685	-0.187897535738667	-0.132626270620927	-1.49738779941297	1.41292482407619	0
-0.236785706585283	0.027732868029187	-0.922649197737942	-0.137917733379663	1.45715021972665	-0.188936135875862	-0.416267456152765	0.717128718258867	-0.810246276393925	-0.87021994615222	0
-1.06265448795218	-0.819182546481905	0.509773584058617	-0.326356413788558	0.11540432633918	-0.108202243226604	0.916428977787155	0.865856405683561	0.587394076203397	0.211605066950206	0
-1.03738896475386	-0.936096020289341	-0.232694247275383	0.476247667422633	-0.0181510820285263	-0.257934789930583	-0.527420262278129	-1.91133436876258	-0.681527066262745	0.90751989587511	0
-0.963759497062366	-1.27608391837103	-0.549808008285952	0.29197385350394	-0.278584128345556	-1.0854608345223	1.62632241761942	-0.406906589388062	0.265237601226889	-0.207038427656276	1
0.618598935614185	0.786816057591107	0.48888134128703	-0.615185189167251	0.0607756398550234	0.526824481932401	-0.133496183274543	0.0947035003443825	0.183206017824935	-0.903647731609367	1
-0.780916144587667	-1.92171140146816	1.01826841622858	-0.777317003652139	0.0664647315916417	-0.408147010320436	-0.378217921671603	-1.39135490744439	0.534148756885654	0.150792009931786	1
-0.310192090257297	-0.0221077778930838	-0.328412580054572	0.102191535497451	0.25811758046259	-0.13937520090952	-0.437453269419909	0.561118824258459	1.26442743646522	0.710002771174412	1
1.11050590785411	1.14368889884335	0.00527228288253367	-0.778085187100612	-0.793188589328416	1.02544017548723	-0.471532645319291	-0.87462175748403	-1.16631760273401	-0.150907992009918	1
-1.42516769692527	-1.57627368191936	-0.354253386174058	-0.62398786071202	-0.362571544498497	-1.0765832263968	0.215770155901509	-0.76104704731687	0.339688355891251	1.41530899462274	1
-0.210693262923783	-0.156895825429238	0.23562635140777	-0.831606523592372	-1.60555569905914	0.367429936698669	-0.437781934562573	-1.1983291461322	-1.85053051585845	-1.1311318896393	1
1.33181364179227	1.65957334854247	-0.543901103393615	-0.165863481785374	-0.276573256450433	1.10194594142209	0.970745982559794	-0.0455323116381939	-0.501844646687622	-0.0545880830796758	1
-0.897308973757042	-1.43355945205496	-1.21003848675695	-0.363816975334508	0.770077186327837	-0.890627297548298	-1.19366231749846	-0.359599739120136	0.0639871900321373	-0.859998959074203	1
-0.257418462401695	-0.207148588970835	-1.2454435150164	-0.72316280428379	1.73903256625832	-1.77561650013808	1.0101945253031	0.830674836252824	-0.788823776612009	0.830823991559335	1
-0.0822153182632089	-0.112615569115845	-1.11700126005271	-0.784900423175489	-0.541949696176306	0.82932216277689	-0.677960531784005	-0.469417877607645	-0.83607694419428	-1.0955640169091	1
-0.249541751458367	0.105398306653235	-0.698179531610214	-0.170911349178982	0.22656085609733	0.393943207147376	0.356715148366156	-0.235017042268753	0.187639998911356	-0.256218301514257	0
