genes,train_auc,cv_auc,test_auc,recall,precision,f1,train_acc,cv_acc,test_acc
201270_x_at,0.9888575147481788,0.6214797747055812,0.6351359999999999,0.624,0.6241271061567044,0.6239037193521542,0.9450171821305842,0.576,0.624
207033_at,0.9920302101484265,0.5088325652841782,0.546144,0.508,0.5080046106557377,0.5079291417964187,0.9553264604810997,0.488,0.508
208772_at,0.990975269246111,0.4671018945212494,0.631392,0.5960000000000001,0.5965002573340196,0.5954757365545748,0.9530355097365406,0.448,0.596
201270_x_at + 207033_at,0.9972603027312997,0.7642089093701997,0.71744,0.648,0.6483417794598756,0.647797131147541,0.9782359679266895,0.696,0.648
201270_x_at + 208772_at,0.9964835303256147,0.7732974910394266,0.723776,0.656,0.6561599077455315,0.6559119134498432,0.9759450171821306,0.68,0.656
207033_at + 208772_at,0.9972209392647955,0.6950844854070661,0.6936960000000001,0.616,0.6162678811982809,0.6157786885245902,0.9759450171821306,0.64,0.616
201270_x_at + 207033_at + 208772_at,0.9987849810005668,0.8206605222734255,0.776288,0.7,0.7003205128205128,0.6998799519807923,0.979381443298969,0.736,0.7
